START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Days,Gender,Status ,Rider Age,Fare,Ride_Duration
11/15/2016 14:09,11/15/2016 14:26,Business,Newjersey Airport,Newjersey Downtown,9.7,Temporary Site,WEEKDAY,Male,On-time,29,21,35
11/15/2016 20:44,11/15/2016 21:00,Business,Chicago Downtown,Chicago Downtown,11.8,Temporary Site,WEEKEND,Male,On-time,37,18,35
11/16/2016 20:21,11/16/2016 20:27,Business,Richmond Downtown,Richmond hindu temple,2.3,Temporary Site,WEEKEND,Male,On-time,73,27,35
11/16/2016 22:52,11/16/2016 23:02,Business,LA Downtown,LA amtrak station,3.1,Meal/Entertain,WEEKDAY,Male,On-time,48,24,35
11/17/2016 10:13,11/17/2016 10:44,Business,Richmond Downtown,Richmond hindu temple,16.3,Customer Visit,WEEKDAY,Male,On-time,25,30,20
11/18/2016 20:09,11/18/2016 20:19,Business,Chicago Downtown,Chicago Suburb,3.1,Meal/Entertain,WEEKDAY,Male,On-time,27,3,35
11/18/2016 21:23,11/18/2016 21:34,Business,Chicago Suburb,Chicago Downtown,5.2,Meal/Entertain,WEEKDAY,Female,On-time,28,9,35
11/18/2016 21:56,11/18/2016 22:21,Business,California Downtown,California suburb,6.1,Meeting,WEEKDAY,Female,On-time,24,6,35
11/19/2016 13:51,11/19/2016 14:10,Business,Chicago Downtown,Durham,10.3,Meeting,WEEKEND,Female,On-time,34,15,60
11/19/2016 14:30,11/19/2016 14:51,Business,Ohio Downtown,Ohio Downtown,10.5,Meeting,WEEKEND,Female,On-time,32,12,35
11/19/2016 16:01,11/19/2016 16:06,Business,Chicago Downtown,Chicago Downtown,1.5,Other,WEEKDAY,Female,On-time,30,21,35
11/19/2016 16:27,11/19/2016 16:41,Business,Chicago Downtown,Chicago Downtown,1.8,Other,WEEKDAY,Female,On-time,71,18,35
11/19/2016 17:41,11/19/2016 17:54,Business,Chicago Downtown,Apex,5.4,Errand/Supplies,WEEKDAY,Female,On-time,28,27,35
11/19/2016 21:14,11/19/2016 21:35,Business,Chicago suburb,Chicago Downtown,5.4,Customer Visit,WEEKDAY,Male,On-time,33,24,35
11/20/2016 10:27,11/20/2016 11:32,Business,Chicago Downtown,Chicago Downtown,39.2,Between Offices,WEEKDAY,Male,On-time,33,30,48
11/20/2016 11:58,11/20/2016 12:28,Business,Chicago Downtown,Chicago Downtown,6.4,Customer Visit,WEEKEND,Male,On-time,34,3,48
11/20/2016 14:58,11/20/2016 15:07,Business,Chicago Downtown,Chicago Downtown,2.7,Meeting,WEEKEND,Male,On-time,35,9,48
11/20/2016 17:45,11/20/2016 18:37,Business,Chicago Downtown,Chicago Downtown,18.5,Errand/Supplies,WEEKDAY,Male,On-time,25,6,48
11/21/2016 13:37,11/21/2016 13:49,Business,Chicago Downtown,Chicago Downtown,2.5,Meal/Entertain,WEEKDAY,Male,On-time,23,15,20
11/21/2016 14:34,11/21/2016 14:44,Business,Chicago Downtown,Chicago Downtown,2.1,Meal/Entertain,WEEKDAY,Female,On-time,27,12,48
11/21/2016 17:50,11/21/2016 18:04,Business,Chicago Downtown,Unknown Location,6.7,Errand/Supplies,WEEKDAY,Female,On-time,29,21,20
11/21/2016 18:18,11/21/2016 18:27,Business,Chicago Suburb,Chicago Suburb,3.5,Meal/Entertain,WEEKDAY,Female,On-time,48,18,20
11/21/2016 18:43,11/21/2016 18:51,Business,Chicago Suburb,Chicago Downtown,3.4,Errand/Supplies,WEEKEND,Female,On-time,26,27,16
11/22/2016 15:12,11/22/2016 15:27,Business,Chicago Downtown,Chicago Downtown,5.5,Meeting,WEEKEND,Female,On-time,39,24,16
11/22/2016 15:31,11/22/2016 15:44,Business,Chicago Downtown,Chicago Downtown,4.1,Meeting,WEEKDAY,Male,On-time,48,30,16
11/22/2016 15:51,11/22/2016 16:43,Business,Chicago Downtown,Chicago Downtown,12.7,Customer Visit,WEEKDAY,Male,On-time,28,3,16
11/22/2016 18:18,11/22/2016 18:28,Business,Chicago Downtown,Chicago Suburb,3,Meal/Entertain,WEEKDAY,Male,On-time,37,9,16
11/22/2016 21:02,11/22/2016 21:14,Business,Chicago Suburb,Chicago Downtown,3.5,Customer Visit,WEEKDAY,Male,On-time,48,6,16
11/23/2016 15:34,11/23/2016 15:50,Business,Chicago Downtown,Chicago Downtown,5.9,Meal/Entertain,WEEKDAY,Male,On-time,38,15,16
11/23/2016 16:18,11/23/2016 16:29,Business,Chicago Downtown,Chicago Downtown,1.9,Other,WEEKEND,Male,On-time,34,12,30
11/23/2016 16:49,11/23/2016 17:00,Business,Chicago Downtown,Chicago Downtown,3.3,Other,WEEKEND,Male,On-time,26,21,30
11/23/2016 18:37,11/23/2016 18:47,Business,Chicago Downtown,Chicago Downtown,1.3,Other,WEEKDAY,Male,On-time,25,18,30
11/25/2016 11:47,11/25/2016 12:04,Business,Chicago Downtown,Durham,10.3,Meeting,WEEKDAY,Male,On-time,32,27,30
11/25/2016 13:13,11/25/2016 13:31,Business,Ohio Downtown,Ohio Downtown,11.1,Meeting,WEEKDAY,Male,On-time,30,24,30
11/26/2016 15:54,11/26/2016 15:59,Business,Chicago Downtown,Chicago Downtown,1.4,Other,WEEKDAY,Male,On-time,37,30,18
11/26/2016 17:00,11/26/2016 17:12,Business,Chicago Downtown,Apex,5.1,Meeting,WEEKDAY,Male,On-time,29,3,30
11/26/2016 17:36,11/26/2016 17:56,Business,Chicago suburb,Chicago Downtown,9,Meeting,WEEKEND,Female,On-time,27,9,30
11/26/2016 18:29,11/26/2016 19:04,Business,LA Amtrak station,LA Amtrak Downtown,13.3,Between Offices,WEEKEND,Female,On-time,28,6,30
11/26/2016 19:47,11/26/2016 19:54,Business,Chicago Downtown,Chicago Downtown,2.5,Errand/Supplies,WEEKDAY,Female,On-time,24,15,10
11/27/2016 15:59,11/27/2016 16:06,Business,Chicago Downtown,Chicago Suburb,3.3,Meal/Entertain,WEEKDAY,Female,On-time,34,12,30
11/27/2016 18:55,11/27/2016 19:09,Business,Chicago Suburb,Chicago Downtown,2.9,Other,WEEKDAY,Female,On-time,32,21,35
11/30/2016 11:03,11/30/2016 11:34,Business,Chicago Downtown,Raleigh,8.5,Customer Visit,WEEKDAY,Female,On-time,30,18,35
11/30/2016 11:53,11/30/2016 12:35,Business,Chicago Downtown,Chicago Suburb,6.7,Temporary Site,WEEKDAY,Female,On-time,71,27,35
11/30/2016 12:43,11/30/2016 12:53,Business,Chicago Suburb,Chicago Downtown,3.1,Other,WEEKEND,Female,On-time,53,24,35
12/1/2016 7:44,12/1/2016 7:59,Business,Chicago Downtown,Chicago Downtown,5.5,Meeting,WEEKEND,Female,On-time,37,30,35
12/1/2016 8:37,12/1/2016 8:53,Business,Chicago Downtown,Chicago Downtown,5.5,Errand/Supplies,WEEKDAY,Female,On-time,34,3,20
12/1/2016 18:00,12/1/2016 18:12,Business,Chicago Downtown,Chicago Suburb,2.9,Meal/Entertain,WEEKDAY,Female,On-time,35,9,35
12/1/2016 20:36,12/1/2016 20:46,Business,Chicago Suburb,Chicago Downtown,2.9,Customer Visit,WEEKDAY,Male,On-time,25,6,35
12/2/2016 12:12,12/2/2016 12:23,Business,Chicago Downtown,Apex,5.1,Meal/Entertain,WEEKDAY,Male,On-time,23,15,35
12/2/2016 13:07,12/2/2016 13:22,Business,Chicago suburb,Chicago Downtown,5.3,Customer Visit,WEEKDAY,Male,On-time,27,12,60
12/2/2016 20:41,12/2/2016 20:48,Business,Chicago Downtown,Chicago Suburb,3.3,Meal/Entertain,WEEKEND,Male,On-time,29,21,35
12/2/2016 22:59,12/2/2016 23:07,Business,Chicago Suburb,Chicago Downtown,3,Customer Visit,WEEKEND,Male,On-time,28,18,35
12/3/2016 18:35,12/3/2016 18:56,Business,Chicago Downtown,Wake Co.,6.6,Errand/Supplies,WEEKDAY,Male,On-time,37,27,35
12/3/2016 19:08,12/3/2016 19:15,Business,Chicago Suburb,Chicago Suburb,1.8,Other,WEEKDAY,Female,On-time,48,24,35
12/3/2016 20:31,12/3/2016 20:41,Business,Chicago Suburb,Chicago Downtown,3,Customer Visit,WEEKDAY,Female,Cancelled,38,30,35
12/4/2016 18:56,12/4/2016 19:03,Business,Chicago Downtown,Chicago Suburb,2.9,Meal/Entertain,WEEKDAY,Female,Cancelled,34,3,48
12/4/2016 20:23,12/4/2016 20:34,Business,Chicago Suburb,Chicago Downtown,3.4,Customer Visit,WEEKDAY,Female,Cancelled,26,9,48
12/5/2016 18:04,12/5/2016 18:17,Business,Chicago Downtown,Chicago Downtown,4.1,Other,WEEKEND,Female,Cancelled,25,6,48
12/5/2016 19:22,12/5/2016 19:37,Business,Chicago Downtown,Chicago Downtown,3.8,Meal/Entertain,WEEKEND,Female,Cancelled,32,15,48
12/7/2016 12:03,12/7/2016 12:32,Business,Chicago Downtown,Chicago Downtown,6.6,Meeting,WEEKDAY,Female,Cancelled,29,12,20
12/7/2016 12:35,12/7/2016 12:46,Business,Chicago Downtown,Chicago Downtown,4,Meeting,WEEKDAY,Female,Cancelled,30,21,48
12/7/2016 19:53,12/7/2016 20:13,Business,Chicago Downtown,Chicago Downtown,7,Customer Visit,WEEKDAY,Female,Cancelled,37,18,20
12/7/2016 21:13,12/7/2016 21:50,Business,Chicago Downtown,Chicago Downtown,6.9,Meal/Entertain,WEEKDAY,Female,Cancelled,29,27,20
12/8/2016 14:19,12/8/2016 14:32,Business,Chicago Downtown,Chicago Downtown,3.4,Errand/Supplies,WEEKDAY,Male,Cancelled,62,24,16
12/8/2016 14:53,12/8/2016 15:02,Business,Chicago Downtown,Chicago Downtown,3.4,Errand/Supplies,WEEKEND,Male,Cancelled,37,30,16
12/8/2016 19:22,12/8/2016 19:27,Business,Chicago Downtown,Chicago Downtown,2,Meeting,WEEKEND,Male,Cancelled,34,3,16
12/8/2016 21:26,12/8/2016 21:31,Business,Chicago Downtown,Chicago Downtown,2,Errand/Supplies,WEEKDAY,Male,Cancelled,35,9,16
12/9/2016 12:09,12/9/2016 12:24,Business,Chicago Downtown,Apex,5.1,Errand/Supplies,WEEKDAY,Male,Cancelled,25,6,16
12/9/2016 13:15,12/9/2016 13:43,Business,Chicago suburb,Chicago Downtown,8.8,Temporary Site,WEEKDAY,Male,Cancelled,23,15,16
12/9/2016 20:11,12/9/2016 20:34,Business,Chicago Downtown,Chicago Downtown,5.6,Meeting,WEEKDAY,Male,Cancelled,27,12,16
12/9/2016 22:03,12/9/2016 22:57,Business,Chicago Downtown,Chicago Downtown,18.9,Customer Visit,WEEKDAY,Male,Cancelled,29,21,30
12/10/2016 12:43,12/10/2016 13:16,Business,Chicago Downtown,Fuquay-Varina,15.6,Meeting,WEEKEND,Male,Cancelled,48,18,30
12/10/2016 14:42,12/10/2016 15:18,Business,Chicago Downtown,Chicago suburb,15.6,Errand/Supplies,WEEKEND,Female,Cancelled,28,27,30
12/10/2016 18:17,12/10/2016 18:27,Business,Chicago Downtown,Chicago Suburb,3,Meal/Entertain,WEEKDAY,Female,Cancelled,37,24,30
12/10/2016 22:09,12/10/2016 22:21,Business,Chicago Suburb,Chicago Downtown,3.1,Customer Visit,WEEKDAY,Female,Cancelled,48,30,30
12/11/2016 16:06,12/11/2016 16:16,Business,Chicago Downtown,Chicago Suburb,3,Meal/Entertain,WEEKDAY,Female,Cancelled,38,3,18
12/11/2016 19:05,12/11/2016 19:15,Business,Chicago Suburb,Chicago Downtown,4.8,Errand/Supplies,WEEKDAY,Female,Cancelled,34,9,30
12/11/2016 21:48,12/11/2016 21:56,Business,Chicago Downtown,Chicago Downtown,2.1,Errand/Supplies,WEEKDAY,Female,Cancelled,26,6,30
12/12/2016 13:22,12/12/2016 13:32,Business,Chicago Downtown,Chicago Downtown,3.1,Errand/Supplies,WEEKEND,Female,Cancelled,25,15,30
12/12/2016 13:36,12/12/2016 13:51,Business,Chicago Downtown,Apex,4.4,Meal/Entertain,WEEKEND,Female,Cancelled,32,12,10
12/12/2016 14:26,12/12/2016 14:39,Business,Chicago suburb,Chicago Downtown,4.7,Customer Visit,WEEKDAY,Female,Cancelled,62,21,30
12/12/2016 17:51,12/12/2016 18:01,Business,Chicago Downtown,Chicago Suburb,3,Meal/Entertain,WEEKDAY,Male,Cancelled,37,18,35
12/12/2016 20:48,12/12/2016 20:57,Business,Chicago Suburb,Chicago Downtown,3,Customer Visit,WEEKDAY,Male,Cancelled,73,27,35
12/13/2016 18:19,12/13/2016 18:29,Business,Chicago Downtown,Chicago Downtown,4.2,Errand/Supplies,WEEKDAY,Male,Cancelled,48,24,35
12/13/2016 20:20,12/13/2016 20:29,Business,Chicago Downtown,Chicago Downtown,4.1,Meal/Entertain,WEEKDAY,Male,Cancelled,25,30,35
12/14/2016 16:52,12/14/2016 17:10,Business,Chicago Downtown,Chicago Downtown,3.4,Other,WEEKEND,Male,Cancelled,27,3,35
12/14/2016 17:22,12/14/2016 17:34,Business,Chicago Downtown,Chicago Downtown,3.3,Other,WEEKEND,Male,Cancelled,28,9,20
12/14/2016 17:50,12/14/2016 18:00,Business,Chicago Downtown,Chicago Suburb,3,Meal/Entertain,WEEKDAY,Male,Cancelled,24,6,35
12/14/2016 20:24,12/14/2016 20:40,Business,Chicago Suburb,Chicago Downtown,3.1,Customer Visit,WEEKDAY,Male,Cancelled,34,15,35
12/15/2016 14:20,12/15/2016 14:54,Business,Chicago Downtown,Chicago Suburb,10.6,Meeting,WEEKDAY,Male,Cancelled,32,12,35
12/17/2016 15:38,12/17/2016 16:12,Business,Richmond Downtown,Richmond Hindu temple,4.8,Airport/Travel,WEEKDAY,Female,Cancelled,30,21,60
12/17/2016 17:19,12/17/2016 17:59,Business,Richmond Downtown,Richmond Hindu temple,5.3,Temporary Site,WEEKDAY,Female,Cancelled,71,18,35
12/18/2016 13:03,12/18/2016 13:41,Business,Richmond Downtown,Richmond Hindu temple,4.9,Errand/Supplies,WEEKEND,Female,Cancelled,29,27,35
12/18/2016 16:38,12/18/2016 17:25,Business,Richmond Downtown,Richmond Hindu temple,10.2,Errand/Supplies,WEEKEND,Female,Cancelled,46,24,35
12/18/2016 20:35,12/18/2016 21:04,Business,Richmond Downtown,Richmond Hindu temple,9.2,Other,WEEKDAY,Female,Cancelled,43,30,35
12/19/2016 9:08,12/19/2016 9:36,Business,Richmond Downtown,Richmond Hindu temple,7.7,Errand/Supplies,WEEKDAY,Female,Cancelled,80,3,35
12/19/2016 10:15,12/19/2016 10:34,Business,LA Amtrak station,LA Amtrak Downtown,5.9,Temporary Site,WEEKDAY,Female,Cancelled,31,9,48
12/19/2016 13:04,12/19/2016 13:08,Business,Chicago Downtown,Chicago Suburb,0.7,Errand/Supplies,WEEKDAY,Female,Cancelled,73,6,48
12/19/2016 13:24,12/19/2016 13:35,Business,Richmond Downtown,Richmond Hindu temple,1.3,Other,WEEKDAY,Female,Cancelled,68,15,48
12/19/2016 14:07,12/19/2016 14:15,Business,Richmond Downtown,Richmond Hindu temple,2.5,Other,WEEKEND,Female,Cancelled,22,12,48
12/19/2016 14:18,12/19/2016 14:32,Business,Richmond Downtown,Richmond Hindu temple,5.3,Other,WEEKEND,Female,Cancelled,20,21,20
12/19/2016 14:37,12/19/2016 14:50,Business,Richmond Downtown,Richmond Hindu temple,5.4,Other,WEEKDAY,Male,Cancelled,28,18,48
12/19/2016 15:09,12/19/2016 15:38,Business,Richmond Downtown,Richmond Hindu temple,10.2,Customer Visit,WEEKDAY,Male,Cancelled,26,27,20
12/19/2016 16:50,12/19/2016 17:09,Business,Chicago Downtown,Chicago Suburb,7.2,Customer Visit,WEEKDAY,Male,Cancelled,29,24,20
12/19/2016 19:05,12/19/2016 19:17,Business,LA Amtrak station,LA Amtrak Downtown,2.2,Other,WEEKDAY,Male,Cancelled,30,30,16
12/19/2016 19:55,12/19/2016 20:30,Business,Richmond Downtown,Richmond Hindu temple,11,Meeting,WEEKDAY,Male,Cancelled,37,3,16
12/20/2016 8:49,12/20/2016 9:24,Business,Richmond Downtown,Richmond Hindu temple,12,Other,WEEKEND,Female,Cancelled,29,9,16
12/20/2016 10:30,12/20/2016 10:48,Business,Chicago Downtown,Chicago Suburb,3.3,Errand/Supplies,WEEKEND,Female,Cancelled,35,6,16
12/20/2016 11:30,12/20/2016 12:17,Business,Chicago Downtown,Chicago Suburb,19.4,Meeting,WEEKDAY,Female,Cancelled,44,15,16
12/20/2016 13:14,12/20/2016 13:20,Business,Richmond Downtown,Richmond Hindu temple,1.7,Errand/Supplies,WEEKDAY,Female,Cancelled,55,12,16
12/20/2016 13:54,12/20/2016 14:17,Business,Richmond Downtown,Richmond Hindu temple,5.7,Temporary Site,WEEKDAY,Female,Cancelled,38,18,30
12/20/2016 16:14,12/20/2016 16:24,Business,LA Amtrak station,LA Amtrak Downtown,1.8,Errand/Supplies,WEEKDAY,Female,Cancelled,69,27,30
12/20/2016 16:56,12/20/2016 17:07,Business,LA Amtrak station,LA Amtrak Downtown,1.4,Errand/Supplies,WEEKDAY,Female,Cancelled,37,24,30
12/20/2016 18:47,12/20/2016 19:21,Business,LA Amtrak station,LA Amtrak Downtown,10.3,Customer Visit,WEEKEND,Male,Cancelled,48,30,30
12/21/2016 7:42,12/21/2016 8:10,Business,Richmond Downtown,Richmond Hindu temple,11.5,Meeting,WEEKEND,Male,Cancelled,26,3,30
12/21/2016 10:14,12/21/2016 10:30,Business,Richmond Downtown,Richmond Hindu temple,4.9,Errand/Supplies,WEEKDAY,Male,Cancelled,46,9,18
12/21/2016 11:35,12/21/2016 11:49,Business,LA Amtrak station,LA Amtrak Downtown,3.5,Meal/Entertain,WEEKDAY,Male,Cancelled,43,6,30
12/21/2016 12:51,12/21/2016 13:33,Business,Richmond Downtown,Richmond Hindu temple,16.2,Meeting,WEEKDAY,Male,Cancelled,80,15,30
12/21/2016 15:38,12/21/2016 15:49,Business,Richmond Downtown,Richmond Hindu temple,2,Errand/Supplies,WEEKDAY,Male,Cancelled,31,12,30
12/21/2016 15:55,12/21/2016 16:05,Business,Richmond Downtown,Richmond Hindu temple,2.1,Errand/Supplies,WEEKDAY,Male,Cancelled,73,21,10
12/21/2016 17:45,12/21/2016 17:54,Business,LA Amtrak station,LA Amtrak Downtown,2.1,Meeting,WEEKEND,Male,Cancelled,68,18,30
12/21/2016 17:59,12/21/2016 18:31,Business,LA Amtrak station,LA Amtrak Downtown,7.2,Customer Visit,WEEKEND,Female,Cancelled,22,27,35
12/21/2016 19:49,12/21/2016 20:35,Business,Richmond Downtown,Richmond Hindu temple,12,Meeting,WEEKDAY,Female,Cancelled,20,24,35
12/21/2016 20:56,12/21/2016 23:42,Business,Chicago Downtown,Chicago Suburb,103,Meeting,WEEKDAY,Female,Cancelled,28,30,35
12/22/2016 15:40,12/22/2016 16:38,Business,Richmond Downtown,Richmond Hindu temple,32.3,Meeting,WEEKDAY,Female,Cancelled,26,3,35
12/22/2016 17:04,12/22/2016 17:20,Business,Richmond Downtown,Richmond Hindu temple,5.3,Customer Visit,WEEKDAY,Female,Cancelled,29,9,35
12/22/2016 17:27,12/22/2016 17:53,Business,Richmond Downtown,Richmond Hindu temple,11.6,Meeting,WEEKDAY,Female,Cancelled,30,6,20
12/22/2016 17:56,12/22/2016 18:29,Business,Richmond Downtown,Richmond Hindu temple,23.2,Meeting,WEEKEND,Female,Cancelled,37,15,35
12/22/2016 18:31,12/22/2016 18:37,Business,Richmond Downtown,Richmond Hindu temple,3.2,Errand/Supplies,WEEKEND,Female,Cancelled,29,12,35
12/22/2016 18:38,12/22/2016 18:47,Business,Richmond Downtown,Richmond Hindu temple,12.3,Temporary Site,WEEKDAY,Female,Cancelled,55,21,35
12/22/2016 19:04,12/22/2016 19:50,Business,Richmond Downtown,Richmond Hindu temple,14,Meeting,WEEKDAY,Female,Cancelled,42,18,60
12/22/2016 21:41,12/22/2016 21:53,Business,NewYork Downtown,NewYork Downtown,2.1,Meal/Entertain,WEEKDAY,Male,Cancelled,62,27,35
12/22/2016 23:27,12/22/2016 23:32,Business,NewYork Downtown,NewYork Downtown,2.1,Customer Visit,WEEKDAY,Male,Cancelled,37,24,35
12/23/2016 9:21,12/23/2016 9:41,Business,NewYork Downtown,NewYork Downtown,3,Meeting,WEEKDAY,Male,Cancelled,73,30,35
12/23/2016 11:33,12/23/2016 11:58,Business,NewYork Downtown,NewYork Downtown,6.2,Meeting,WEEKEND,Male,Cancelled,48,3,35
12/23/2016 14:15,12/23/2016 15:25,Business,Richmond Downtown,Richmond Hindu temple,9.6,Meeting,WEEKEND,Female,Cancelled,25,9,35
12/23/2016 16:23,12/23/2016 16:34,Business,Richmond Downtown,Richmond Hindu temple,1.3,Errand/Supplies,WEEKDAY,Female,Cancelled,27,6,48
12/23/2016 17:34,12/23/2016 18:27,Business,Richmond Downtown,Richmond Hindu temple,7.1,Meal/Entertain,WEEKDAY,Female,Cancelled,28,15,48
12/24/2016 7:43,12/24/2016 8:04,Business,NewYork Downtown,NewYork Downtown,6.3,Meal/Entertain,WEEKDAY,Female,Cancelled,24,12,48
12/24/2016 9:19,12/24/2016 9:55,Business,Richmond Downtown,Richmond Hindu temple,10.7,Meal/Entertain,WEEKDAY,Female,Cancelled,34,21,48
12/24/2016 10:34,12/24/2016 10:53,Business,NewYork Downtown,NewYork Downtown,5.3,Meal/Entertain,WEEKDAY,Male,Cancelled,32,18,20
12/24/2016 12:51,12/24/2016 12:53,Business,NewYork Downtown,NewYork Downtown,1.6,Errand/Supplies,WEEKEND,Male,Cancelled,30,27,48
12/24/2016 13:08,12/24/2016 13:29,Business,NewYork Downtown,NewYork Downtown,3.6,Errand/Supplies,WEEKEND,Male,Cancelled,71,24,20
12/24/2016 17:12,12/24/2016 17:27,Business,NewYork Downtown,NewYork Downtown,1.7,Errand/Supplies,WEEKDAY,Male,Cancelled,36,30,20
12/24/2016 19:12,12/24/2016 19:27,Business,NewYork Downtown,NewYork Downtown,2.9,Meal/Entertain,WEEKDAY,Male,Cancelled,23,3,16
12/24/2016 22:04,12/24/2016 22:09,Business,NewYork Downtown,NewYork Downtown,0.6,Errand/Supplies,WEEKDAY,Male,Cancelled,29,9,16
12/25/2016 0:10,12/25/2016 0:14,Business,NewYork Downtown,NewYork Downtown,0.6,Errand/Supplies,WEEKDAY,Female,Cancelled,33,6,16
12/25/2016 19:15,12/25/2016 19:26,Business,NewYork Downtown,NewYork Downtown,2.3,Meal/Entertain,WEEKDAY,Female,Cancelled,39,15,16
12/25/2016 21:58,12/25/2016 22:04,Business,NewYork Downtown,NewYork Downtown,2.3,Meal/Entertain,WEEKEND,Female,Cancelled,44,12,16
12/26/2016 8:30,12/26/2016 8:41,Business,NewYork Downtown,NewYork Downtown,3.2,Meal/Entertain,WEEKEND,Female,Cancelled,46,21,16
12/26/2016 9:05,12/26/2016 9:19,Business,NewYork Downtown,NewYork Downtown,6.2,Customer Visit,WEEKDAY,Female,Cancelled,28,18,16
12/26/2016 10:15,12/26/2016 10:36,Business,NewYork Downtown,NewYork Downtown,7.7,Customer Visit,WEEKDAY,Female,Cancelled,33,27,30
12/26/2016 11:29,12/26/2016 11:42,Business,NewYork Downtown,NewYork Downtown,3.8,Customer Visit,WEEKDAY,Female,Cancelled,78,24,30
12/26/2016 13:09,12/26/2016 13:43,Business,NewYork Downtown,NewYork Downtown,7.9,Meeting,WEEKDAY,Female,Cancelled,28,30,30
12/27/2016 7:02,12/27/2016 7:14,Business,Dallas Airport,Dallas Downtown,4.9,Temporary Site,WEEKDAY,Male,Cancelled,53,3,30
12/27/2016 8:37,12/27/2016 8:59,Business,Dallas Airport,Dallas Downtown,5,Meal/Entertain,WEEKEND,Male,Cancelled,39,9,30
12/27/2016 12:53,12/27/2016 12:57,Business,Dallas Airport,Dallas Downtown,0.6,Meal/Entertain,WEEKEND,Male,Cancelled,48,6,18
12/27/2016 14:49,12/27/2016 15:03,Business,Dallas Airport,Dallas Downtown,3.1,Customer Visit,WEEKDAY,Male,Cancelled,28,15,30
12/27/2016 16:34,12/27/2016 16:58,Business,Richmond Downtown,Richmond Hindu temple,7.9,Meeting,WEEKDAY,Female,On-time,37,12,30
12/27/2016 19:19,12/27/2016 19:50,Business,Dallas Airport,Dallas Downtown,5.5,Customer Visit,WEEKDAY,Female,On-time,48,21,30
12/28/2016 8:34,12/28/2016 9:06,Business,Dallas Airport,Dallas Downtown,10.3,Meal/Entertain,WEEKDAY,Female,On-time,38,18,10
12/28/2016 11:42,12/28/2016 12:12,Business,Richmond Downtown,Richmond Hindu temple,10.4,Errand/Supplies,WEEKDAY,Female,On-time,34,27,30
12/28/2016 13:53,12/28/2016 14:01,Business,Dallas Airport,Dallas Downtown,2,Errand/Supplies,WEEKEND,Female,On-time,26,24,35
12/28/2016 15:04,12/28/2016 15:39,Business,Dallas Airport,Dallas Downtown,8.5,Meal/Entertain,WEEKEND,Female,On-time,25,30,35
12/28/2016 17:02,12/28/2016 17:16,Business,Richmond Downtown,Richmond Hindu temple,4.4,Errand/Supplies,WEEKDAY,Female,On-time,32,3,35
12/28/2016 18:33,12/28/2016 18:56,Business,Dallas Airport,Dallas Downtown,3.8,Errand/Supplies,WEEKDAY,Female,On-time,73,9,35
12/28/2016 22:44,12/28/2016 23:18,Business,Dallas Airport,Dallas Downtown,5.1,Errand/Supplies,WEEKDAY,Female,On-time,68,6,35
12/29/2016 0:49,12/29/2016 1:06,Business,Dallas Airport,Dallas Downtown,3.8,Errand/Supplies,WEEKDAY,Female,On-time,22,15,20
12/29/2016 9:44,12/29/2016 10:07,Business,Dallas Airport,Dallas Downtown,11.6,Meal/Entertain,WEEKDAY,Female,On-time,20,12,35
12/29/2016 11:28,12/29/2016 12:00,Business,Richmond Downtown,Richmond Hindu temple,11.9,Meal/Entertain,WEEKEND,Female,On-time,28,25,20
12/29/2016 12:25,12/29/2016 12:33,Business,Dallas Airport,Dallas Downtown,1.4,Errand/Supplies,WEEKEND,Female,On-time,26,28,52
12/29/2016 13:17,12/29/2016 13:24,Business,Dallas Airport,Dallas Downtown,1.1,Errand/Supplies,WEEKDAY,Female,On-time,29,35,10
12/29/2016 13:56,12/29/2016 14:11,Business,Dallas Airport,Dallas Downtown,4.1,Airport/Travel,WEEKDAY,Female,On-time,30,65,15
12/29/2016 14:42,12/29/2016 14:58,Business,Dallas Airport,Dallas Downtown,6.1,Between Offices,WEEKDAY,Female,On-time,37,75,16
12/29/2016 15:05,12/29/2016 15:16,Business,Dallas Airport,Dallas Downtown,1.3,Errand/Supplies,WEEKDAY,Female,On-time,29,80,30
12/29/2016 18:59,12/29/2016 19:14,Business,Dallas Airport,Dallas Downtown,3,Meal/Entertain,WEEKDAY,Female,On-time,25,82,45
12/29/2016 19:50,12/29/2016 20:10,Business,Richmond Downtown,Richmond Hindu temple,4.1,Customer Visit,WEEKEND,Female,On-time,27,40,32
12/29/2016 20:15,12/29/2016 20:45,Business,Dallas Airport,Dallas Downtown,7.2,Meeting,WEEKEND,Female,On-time,28,45,24
12/29/2016 20:53,12/29/2016 21:42,Business,Dallas Airport,Dallas Downtown,6.4,Other,WEEKDAY,Female,On-time,24,25,23
12/29/2016 23:14,12/29/2016 23:47,Business,Richmond Downtown,Richmond Hindu temple,12.9,Meeting,WEEKDAY,Female,On-time,34,16,22
12/30/2016 10:15,12/30/2016 10:33,Business,Dallas Airport,Dallas Downtown,2.8,Errand/Supplies,WEEKDAY,Female,On-time,32,21,14
12/30/2016 11:31,12/30/2016 11:56,Business,Dallas Airport,Dallas Downtown,2.9,Errand/Supplies,WEEKDAY,Female,On-time,30,26,5
12/30/2016 15:41,12/30/2016 16:03,Business,Dallas Airport,Dallas Downtown,4.6,Errand/Supplies,WEEKDAY,Female,On-time,71,27,32
